SZ002594,2018-05-24T00:00:00.000000,54.50,54.99,53.80,54.15,5034905,273646240
SZ002594,2018-05-25T00:00:00.000000,54.20,55.23,54.20,54.22,5060632,276703136
SZ002594,2018-05-28T00:00:00.000000,54.29,54.98,52.72,52.78,6013217,322785120
SZ002594,2018-05-29T00:00:00.000000,52.53,54.28,52.42,53.50,7287745,391219744
SZ002594,2018-05-30T00:00:00.000000,53.00,53.02,50.01,50.40,10383038,531139584
SZ002594,2018-05-31T00:00:00.000000,50.42,51.25,50.42,51.15,5792853,295133216
SZ002594,2018-06-01T00:00:00.000000,51.36,51.37,50.02,50.91,4515916,229157936
SZ002594,2018-06-04T00:00:00.000000,50.72,51.20,50.05,50.20,5279613,265822592
SZ002594,2018-06-05T00:00:00.000000,50.20,51.24,49.80,51.22,5528592,279721408
SZ002594,2018-06-06T00:00:00.000000,50.85,51.80,50.60,51.12,6498378,331700736
SZ002594,2018-06-07T00:00:00.000000,51.50,51.57,50.90,50.92,4328999,221696048
SZ002594,2018-06-08T00:00:00.000000,50.92,50.99,49.90,50.13,5133867,257351120
SZ002594,2018-06-11T00:00:00.000000,50.12,50.13,49.30,49.42,4280618,212520368
SZ002594,2018-06-12T00:00:00.000000,49.69,50.20,49.00,50.03,4621218,229627056
SZ002594,2018-06-13T00:00:00.000000,50.10,50.12,48.91,49.06,4881987,240481696
SZ002594,2018-06-14T00:00:00.000000,48.68,49.44,48.60,49.05,3812559,186776448
SZ002594,2018-06-15T00:00:00.000000,49.09,49.28,48.13,48.18,4937586,239521344
SZ002594,2018-06-19T00:00:00.000000,47.60,47.60,43.45,44.98,11973944,544796160
SZ002594,2018-06-20T00:00:00.000000,44.44,46.22,44.44,45.39,5696299,257906368
SZ002594,2018-06-21T00:00:00.000000,45.77,47.36,45.40,45.77,7618262,353226560
SZ002594,2018-06-22T00:00:00.000000,45.82,47.25,45.52,46.85,6045474,280666464
SZ002594,2018-06-25T00:00:00.000000,47.70,47.70,45.92,46.06,5741805,267602976
SZ002594,2018-06-26T00:00:00.000000,45.99,47.12,45.22,46.38,6411604,297323008
SZ002594,2018-06-27T00:00:00.000000,46.59,48.10,46.50,47.10,9552488,453690784
SZ002594,2018-06-28T00:00:00.000000,47.10,47.44,45.81,46.01,6127316,285276160
SZ002594,2018-06-29T00:00:00.000000,46.12,47.77,45.99,47.68,7497605,351475136
SZ002594,2018-07-02T00:00:00.000000,47.67,47.67,45.85,45.98,6175749,288563456
SZ002594,2018-07-03T00:00:00.000000,46.46,46.72,44.06,45.35,9310313,421287424
SZ002594,2018-07-04T00:00:00.000000,45.35,46.13,45.00,45.79,6341935,289309696
SZ002594,2018-07-05T00:00:00.000000,45.79,46.89,45.40,45.58,5573749,257799360
SZ002594,2018-07-06T00:00:00.000000,46.27,46.76,45.52,46.03,6781212,314076544
SZ002594,2018-07-09T00:00:00.000000,46.39,46.95,45.91,46.52,7289341,337170016
SZ002594,2018-07-10T00:00:00.000000,46.55,46.88,46.31,46.63,4639056,216079248
SZ002594,2018-07-11T00:00:00.000000,45.62,46.03,44.73,45.46,5074254,230516240
SZ002594,2018-07-12T00:00:00.000000,45.80,47.00,45.68,46.52,6961729,322903040
SZ002594,2018-07-13T00:00:00.000000,46.62,46.62,45.80,45.95,5328370,246023440
SZ002594,2018-07-16T00:00:00.000000,44.80,44.80,42.80,43.95,12503328,549450624
SZ002594,2018-07-17T00:00:00.000000,43.46,43.90,42.78,43.55,6939540,300926784
SZ002594,2018-07-18T00:00:00.000000,43.55,44.24,43.22,43.30,4487454,196079168
SZ002594,2018-07-19T00:00:00.000000,43.58,43.58,41.98,42.15,6187697,263568672
SZ002594,2018-07-20T00:00:00.000000,42.50,43.16,42.16,42.91,5693464,243361984
SZ002594,2018-07-23T00:00:00.000000,42.69,43.85,42.51,43.50,5194110,225317616
SZ002594,2018-07-24T00:00:00.000000,43.70,44.43,43.41,44.29,5547984,244567200
SZ002594,2018-07-25T00:00:00.000000,44.54,44.54,43.70,44.05,6474865,285047296
SZ002594,2018-07-26T00:00:00.000000,44.05,44.23,42.88,43.00,5179019,224937888
SZ002594,2018-07-27T00:00:00.000000,43.02,43.34,42.72,42.99,3678962,158234192
SZ002594,2018-07-30T00:00:00.000000,42.95,43.10,41.85,42.50,5592982,236871680
SZ002594,2018-07-31T00:00:00.000000,42.54,42.54,42.04,42.24,3021163,127788056
SZ002594,2018-08-01T00:00:00.000000,42.82,42.97,41.88,41.98,4429180,187567712
SZ002594,2018-08-02T00:00:00.000000,41.95,41.98,39.50,40.10,10798045,434793696
SZ002594,2018-08-03T00:00:00.000000,40.28,40.48,38.20,38.33,9651578,378310912
SZ002594,2018-08-06T00:00:00.000000,38.33,38.65,36.88,37.29,7378820,279140192
SZ002594,2018-08-07T00:00:00.000000,37.68,38.00,36.73,38.00,6816475,255655376
SZ002594,2018-08-08T00:00:00.000000,38.02,39.49,38.02,38.29,7306954,282739392
SZ002594,2018-08-09T00:00:00.000000,37.89,39.55,37.83,39.25,7487555,292537440
SZ002594,2018-08-10T00:00:00.000000,39.40,41.77,39.40,41.69,10358365,422283648
SZ002594,2018-08-13T00:00:00.000000,41.10,43.55,40.88,43.17,13233097,562164160
SZ002594,2018-08-14T00:00:00.000000,43.17,43.95,42.61,43.15,8199057,354897696
SZ002594,2018-08-15T00:00:00.000000,43.00,43.90,41.78,42.13,9882281,422981152
SZ002594,2018-08-16T00:00:00.000000,41.45,43.20,41.24,42.26,7403766,313880320
SZ002594,2018-08-17T00:00:00.000000,42.95,43.00,42.01,42.45,5745969,244648240
SZ002594,2018-08-20T00:00:00.000000,42.97,45.35,42.90,45.24,14721713,652700928
SZ002594,2018-08-21T00:00:00.000000,45.25,45.58,44.40,44.90,9845957,442864992
SZ002594,2018-08-22T00:00:00.000000,45.55,45.81,44.16,44.79,9088071,408588416
SZ002594,2018-08-23T00:00:00.000000,44.82,45.40,43.62,44.32,8331691,370017536
SZ002594,2018-08-24T00:00:00.000000,44.35,44.35,42.82,43.45,7830950,339680032
SZ002594,2018-08-27T00:00:00.000000,43.44,45.25,43.38,45.01,8764104,392169184
SZ002594,2018-08-28T00:00:00.000000,45.05,46.15,44.92,45.59,8094281,368320448
SZ002594,2018-08-29T00:00:00.000000,45.41,46.82,45.41,46.30,9144833,423581632
SZ002594,2018-08-30T00:00:00.000000,45.50,46.42,44.64,45.00,9124095,413735712
SZ002594,2018-08-31T00:00:00.000000,44.42,44.88,43.90,44.46,6689826,296774496
SZ002594,2018-09-03T00:00:00.000000,44.39,44.39,43.13,43.67,5608026,244217936
SZ002594,2018-09-04T00:00:00.000000,43.89,44.58,43.61,44.52,5957430,263787456
SZ002594,2018-09-05T00:00:00.000000,44.08,44.51,42.50,42.50,8285524,358289760
SZ002594,2018-09-06T00:00:00.000000,42.50,43.20,42.05,42.60,4691589,200948432
SZ002594,2018-09-07T00:00:00.000000,43.29,44.08,42.65,42.82,6876474,298371264
SZ002594,2018-09-10T00:00:00.000000,42.98,43.44,41.15,41.73,5293319,222230736
SZ002594,2018-09-11T00:00:00.000000,41.55,41.86,40.91,41.52,3522314,145958368
SZ002594,2018-09-12T00:00:00.000000,41.01,42.50,40.71,42.04,5587593,233559552
SZ002594,2018-09-13T00:00:00.000000,42.71,43.05,42.09,42.92,5544831,235991200
SZ002594,2018-09-14T00:00:00.000000,44.21,45.45,44.21,44.81,10533703,470960352
SZ002594,2018-09-17T00:00:00.000000,44.00,45.46,43.50,44.81,8519487,380849824
SZ002594,2018-09-18T00:00:00.000000,44.17,45.34,44.05,45.08,6812547,305784416
SZ002594,2018-09-19T00:00:00.000000,45.10,47.38,44.70,46.96,13001123,605521152
SZ002594,2018-09-20T00:00:00.000000,46.96,47.50,45.95,45.95,8202530,384946496
SZ002594,2018-09-21T00:00:00.000000,47.50,48.75,46.60,47.01,16241236,771531264
SZ002594,2018-09-25T00:00:00.000000,47.30,48.65,47.30,48.20,10244705,493193088
SZ002594,2018-09-26T00:00:00.000000,48.66,48.95,47.78,48.26,9968182,481689824
SZ002594,2018-09-27T00:00:00.000000,48.50,48.60,47.50,47.80,6277425,301075040
SZ002594,2018-09-28T00:00:00.000000,48.00,49.28,47.90,49.10,7687114,375320288
SZ002594,2018-10-08T00:00:00.000000,47.00,47.95,46.42,46.55,11138904,525032416
SZ002594,2018-10-09T00:00:00.000000,46.61,47.60,46.61,47.09,4162304,196036928
SZ002594,2018-10-10T00:00:00.000000,47.35,47.56,45.45,45.91,8821547,406966976
SZ002594,2018-10-11T00:00:00.000000,44.41,45.18,42.67,42.82,11979539,525829632
SZ002594,2018-10-12T00:00:00.000000,43.21,46.80,43.21,46.42,12920513,582234048
SZ002594,2018-10-15T00:00:00.000000,46.58,47.85,46.30,46.93,9543135,449287104
SZ002594,2018-10-16T00:00:00.000000,46.95,47.46,45.28,45.96,6469709,298245824
SZ002594,2018-10-17T00:00:00.000000,46.70,47.66,45.88,47.31,11026262,517523040
SZ002594,2018-10-18T00:00:00.000000,47.00,47.30,45.71,46.18,8386495,389252608
SZ002594,2018-10-19T00:00:00.000000,45.08,47.27,44.00,47.02,11998553,548809984
SZ002594,2018-10-22T00:00:00.000000,47.61,50.20,47.56,50.01,16894490,830863872
SZ002594,2018-10-23T00:00:00.000000,49.85,49.99,47.30,48.46,11535817,561568000
SZ002594,2018-10-24T00:00:00.000000,48.30,49.74,48.01,48.77,10453687,511363104
SZ002594,2018-10-25T00:00:00.000000,47.35,49.75,46.89,49.60,11084735,534735616
SZ002594,2018-10-26T00:00:00.000000,49.99,50.14,47.98,48.62,7678049,375759904
SZ002594,2018-10-29T00:00:00.000000,48.63,48.98,46.90,47.38,6928376,330502208
SZ002594,2018-10-30T00:00:00.000000,47.45,47.74,44.88,46.53,9648676,446449792
SZ002594,2018-10-31T00:00:00.000000,46.44,47.45,46.10,46.79,6115922,286724576
SZ002594,2018-11-01T00:00:00.000000,47.23,47.50,44.98,45.70,10901961,506616960
SZ002594,2018-11-02T00:00:00.000000,46.45,48.15,45.70,48.02,13915635,653896192
SZ002594,2018-11-05T00:00:00.000000,48.00,49.12,47.20,48.25,11008811,530983616
SZ002594,2018-11-06T00:00:00.000000,48.17,48.18,46.90,47.63,5565795,263813776
SZ002594,2018-11-07T00:00:00.000000,46.60,48.05,46.59,47.25,6952911,328618528
SZ002594,2018-11-08T00:00:00.000000,47.68,49.55,47.68,48.98,14215855,691476032
SZ002594,2018-11-09T00:00:00.000000,48.80,50.89,48.33,50.00,14677306,733720320
SZ002594,2018-11-12T00:00:00.000000,49.98,52.10,49.70,51.61,13371184,686089536
SZ002594,2018-11-13T00:00:00.000000,50.62,52.45,50.50,51.00,10587544,544505088
SZ002594,2018-11-14T00:00:00.000000,50.93,52.80,50.88,51.90,10212868,532606592
SZ002594,2018-11-15T00:00:00.000000,51.66,52.29,51.36,51.81,6945786,359591456
SZ002594,2018-11-16T00:00:00.000000,52.00,52.70,50.89,51.55,11324088,586888000
SZ002594,2018-11-19T00:00:00.000000,51.72,55.30,51.58,54.70,16248777,875664704
SZ002594,2018-11-20T00:00:00.000000,54.00,56.98,53.40,55.40,17321080,959224896
SZ002594,2018-11-21T00:00:00.000000,54.76,56.00,54.10,55.00,9410096,516953984
SZ002594,2018-11-22T00:00:00.000000,54.65,56.96,54.65,55.30,10200186,570471552
SZ002594,2018-11-23T00:00:00.000000,55.30,55.67,53.31,54.00,9517096,515611648
SZ002594,2018-11-26T00:00:00.000000,53.91,55.30,53.48,54.16,8274626,449937024
SZ002594,2018-11-27T00:00:00.000000,54.55,57.40,54.55,57.25,15915610,898849536
SZ002594,2018-11-28T00:00:00.000000,57.25,58.68,56.31,57.65,12095946,695702144
SZ002594,2018-11-29T00:00:00.000000,57.85,59.10,57.10,57.65,10492041,609939072
SZ002594,2018-11-30T00:00:00.000000,57.43,58.40,56.42,57.00,8964839,514882208
SZ002594,2018-12-03T00:00:00.000000,58.35,58.92,55.58,56.08,19425836,1110534656
SZ002594,2018-12-04T00:00:00.000000,55.40,56.84,55.11,56.32,11827968,663603392
SZ002594,2018-12-05T00:00:00.000000,55.65,58.15,55.14,57.93,15624838,887736704
SZ002594,2018-12-06T00:00:00.000000,57.51,57.80,54.88,55.35,13582484,759428416
SZ002594,2018-12-07T00:00:00.000000,55.90,57.90,55.55,56.89,12635419,718653312
SZ002594,2018-12-10T00:00:00.000000,56.02,56.55,55.05,55.39,11549923,642323328
SZ002594,2018-12-11T00:00:00.000000,55.72,57.34,55.70,56.16,11147780,630306944
SZ002594,2018-12-12T00:00:00.000000,56.70,58.48,56.60,58.25,13120408,756590016
SZ002594,2018-12-13T00:00:00.000000,58.25,58.56,57.12,58.40,10106504,585047680
SZ002594,2018-12-14T00:00:00.000000,58.37,58.99,56.90,57.30,9291118,537878656
SZ002594,2018-12-17T00:00:00.000000,56.67,57.00,54.00,54.89,14295598,786141504
SZ002594,2018-12-18T00:00:00.000000,54.05,56.10,53.98,55.04,9136520,504509536
SZ002594,2018-12-19T00:00:00.000000,55.21,55.95,53.38,53.50,11336310,617053248
SZ002594,2018-12-20T00:00:00.000000,53.51,54.34,52.83,53.87,10432225,560669504
SZ002594,2018-12-21T00:00:00.000000,53.61,54.19,51.92,52.98,10320890,545598272
SZ002594,2018-12-24T00:00:00.000000,52.73,53.44,52.08,53.21,8160071,431280128
SZ002594,2018-12-25T00:00:00.000000,52.60,52.99,50.88,52.22,11245635,584096960
SZ002594,2018-12-26T00:00:00.000000,52.24,52.68,51.00,51.00,7739062,401148288
SZ002594,2018-12-27T00:00:00.000000,52.11,52.45,50.76,50.84,10076150,519075072
SZ002594,2018-12-28T00:00:00.000000,50.86,51.40,50.11,51.00,8250706,419993120
SZ002594,2019-01-02T00:00:00.000000,51.02,51.39,48.98,49.17,8555445,424670592
SZ002594,2019-01-03T00:00:00.000000,49.26,49.87,47.98,48.06,8347760,407386240
SZ002594,2019-01-04T00:00:00.000000,47.80,51.00,47.51,50.65,12653787,627892544
SZ002594,2019-01-07T00:00:00.000000,50.85,51.88,50.00,51.39,13604550,693197824
SZ002594,2019-01-08T00:00:00.000000,52.30,53.64,52.05,52.88,14705157,777381440
SZ002594,2019-01-09T00:00:00.000000,51.80,53.00,48.50,50.46,26220530,1327590656
SZ002594,2019-01-10T00:00:00.000000,49.90,50.19,48.64,48.85,15345590,757175104
SZ002594,2019-01-11T00:00:00.000000,48.50,49.29,48.38,49.02,9679955,472494720
SZ002594,2019-01-14T00:00:00.000000,49.20,49.21,47.31,48.80,10974634,527419456
SZ002594,2019-01-15T00:00:00.000000,48.39,48.96,47.85,48.80,8353065,405053056
SZ002594,2019-01-16T00:00:00.000000,48.80,49.12,48.32,48.93,6592379,321851872
SZ002594,2019-01-17T00:00:00.000000,48.90,48.91,47.33,47.49,9874378,471791904
SZ002594,2019-01-18T00:00:00.000000,47.49,47.49,46.04,46.82,12599591,587354368
SZ002594,2019-01-21T00:00:00.000000,46.76,48.26,46.12,48.21,13123326,623110336
SZ002594,2019-01-22T00:00:00.000000,48.06,48.80,47.60,47.70,8409377,405187168
SZ002594,2019-01-23T00:00:00.000000,47.42,48.88,47.33,48.80,9661967,468388896
SZ002594,2019-01-24T00:00:00.000000,48.93,48.97,47.66,48.52,7171159,346868864
SZ002594,2019-01-25T00:00:00.000000,48.55,49.64,48.19,49.18,10092916,495909184
SZ002594,2019-01-28T00:00:00.000000,49.20,49.85,48.28,48.46,8625359,421062144
SZ002594,2019-01-29T00:00:00.000000,48.45,48.45,47.03,48.00,6150317,294079264
SZ002594,2019-01-30T00:00:00.000000,47.95,48.27,46.90,47.15,8342614,395168896
SZ002594,2019-01-31T00:00:00.000000,47.10,47.49,46.27,46.42,7188509,336548864
SZ002594,2019-02-01T00:00:00.000000,46.75,48.31,46.51,48.27,9178000,437206880
SZ002594,2019-02-11T00:00:00.000000,48.80,50.33,48.80,50.20,12887065,643280512
SZ002594,2019-02-12T00:00:00.000000,50.21,51.15,49.88,50.58,10299151,520271552
SZ002594,2019-02-13T00:00:00.000000,50.58,52.09,50.32,51.57,12296482,631189952
SZ002594,2019-02-14T00:00:00.000000,51.85,54.06,51.85,53.72,16912415,900048064
SZ002594,2019-02-15T00:00:00.000000,53.40,53.40,51.52,51.67,15291589,798355776
SZ002594,2019-02-18T00:00:00.000000,51.93,52.79,51.64,52.45,16818485,878505536
SZ002594,2019-02-19T00:00:00.000000,52.50,52.66,50.99,51.74,14436453,746470464
SZ002594,2019-02-20T00:00:00.000000,51.80,52.80,51.54,52.36,12499899,653706176
SZ002594,2019-02-21T00:00:00.000000,52.30,53.01,51.56,51.94,12605557,659357696
SZ002594,2019-02-22T00:00:00.000000,51.80,51.88,50.90,51.88,11967784,614630400
SZ002594,2019-02-25T00:00:00.000000,51.88,55.13,51.50,55.06,25838209,1389427968
SZ002594,2019-02-26T00:00:00.000000,57.20,58.67,56.44,56.74,29199550,1676147840
SZ002594,2019-02-27T00:00:00.000000,56.20,56.25,54.15,54.96,22854262,1257964288
SZ002594,2019-02-28T00:00:00.000000,55.12,55.22,54.16,54.51,9423738,515781632
SZ002594,2019-03-01T00:00:00.000000,54.88,54.98,52.88,53.80,17456253,935733504
SZ002594,2019-03-04T00:00:00.000000,54.00,54.79,52.73,53.68,30225810,1617182208
SZ002594,2019-03-05T00:00:00.000000,53.66,54.23,53.00,54.08,19630591,1054132224
SZ002594,2019-03-06T00:00:00.000000,54.50,54.96,53.50,54.44,22052178,1195891968
SZ002594,2019-03-07T00:00:00.000000,54.10,54.10,53.01,53.38,18283943,976603648
SZ002594,2019-03-08T00:00:00.000000,53.00,53.00,51.05,51.12,18528150,962751232
SZ002594,2019-03-11T00:00:00.000000,51.10,52.48,51.10,52.37,12619650,654575680
SZ002594,2019-03-12T00:00:00.000000,52.40,52.88,51.71,51.99,13861548,725665664
SZ002594,2019-03-13T00:00:00.000000,51.78,52.77,51.30,52.00,12720968,662997504
SZ002594,2019-03-14T00:00:00.000000,52.01,55.15,52.01,54.57,35036743,1889955200
SZ002594,2019-03-15T00:00:00.000000,55.05,56.20,54.13,55.39,25542562,1416034176
SZ002594,2019-03-18T00:00:00.000000,55.50,56.44,55.39,55.66,15458909,863433536
SZ002594,2019-03-19T00:00:00.000000,56.15,56.66,55.51,55.99,12405988,695763520
SZ002594,2019-03-20T00:00:00.000000,56.25,56.67,54.85,55.40,12272270,685243136
SZ002594,2019-03-21T00:00:00.000000,55.40,55.98,54.64,55.05,10900192,603820544
SZ002594,2019-03-22T00:00:00.000000,55.15,57.58,54.99,57.00,17303254,982926464
SZ002594,2019-03-25T00:00:00.000000,56.00,57.97,55.72,56.50,12456202,709514816
SZ002594,2019-03-26T00:00:00.000000,57.00,57.55,55.08,55.25,10554904,594395008
SZ002594,2019-03-27T00:00:00.000000,54.77,56.55,53.70,54.71,14745006,804456192
SZ002594,2019-03-28T00:00:00.000000,55.65,55.66,52.50,52.77,16794728,895034560
SZ002594,2019-03-29T00:00:00.000000,52.86,53.56,52.16,53.49,12835396,680888768
SZ002594,2019-04-01T00:00:00.000000,53.54,54.79,53.30,54.45,16069815,870253120
SZ002594,2019-04-02T00:00:00.000000,54.61,54.98,54.00,54.68,12843660,697294592
SZ002594,2019-04-03T00:00:00.000000,54.71,54.90,54.17,54.39,10170257,554172096
SZ002594,2019-04-04T00:00:00.000000,54.54,55.64,54.42,55.19,14770621,814495104
SZ002594,2019-04-08T00:00:00.000000,55.48,55.62,52.90,53.44,16560019,896323904
SZ002594,2019-04-09T00:00:00.000000,53.55,55.30,53.55,54.93,13304870,724828864
SZ002594,2019-04-10T00:00:00.000000,54.95,56.30,53.67,55.52,17645457,976494656
SZ002594,2019-04-11T00:00:00.000000,55.78,57.40,54.73,54.93,18387302,1031866112
SZ002594,2019-04-12T00:00:00.000000,54.75,54.75,53.67,54.09,8946041,484592128
SZ002594,2019-04-15T00:00:00.000000,54.46,55.24,53.33,53.54,10020148,544377856
SZ002594,2019-04-16T00:00:00.000000,53.54,57.05,53.30,56.73,21009570,1165362432
SZ002594,2019-04-17T00:00:00.000000,58.10,62.40,58.10,62.40,49171414,2999382016
SZ002594,2019-04-18T00:00:00.000000,62.30,62.31,58.90,59.32,31469652,1902702592
SZ002594,2019-04-19T00:00:00.000000,59.01,61.80,58.51,60.13,17436429,1050880576
SZ002594,2019-04-22T00:00:00.000000,60.00,60.13,57.19,57.71,15252484,888126592
SZ002594,2019-04-23T00:00:00.000000,57.75,57.91,56.61,56.96,9968587,569865408
SZ002594,2019-04-24T00:00:00.000000,57.44,58.17,56.65,58.15,11292285,651607936
SZ002594,2019-04-25T00:00:00.000000,57.70,57.70,56.00,56.16,9292485,526376224
SZ002594,2019-04-26T00:00:00.000000,56.09,56.59,55.13,55.36,8208926,457693824
SZ002594,2019-04-29T00:00:00.000000,56.50,56.98,55.45,55.65,10512820,591529408
SZ002594,2019-04-30T00:00:00.000000,55.55,56.90,55.25,56.90,7927423,447723200
SZ002594,2019-05-06T00:00:00.000000,54.88,55.28,51.84,52.05,13554364,725208704
SZ002594,2019-05-07T00:00:00.000000,52.42,53.58,52.07,53.01,8574247,454013984
SZ002594,2019-05-08T00:00:00.000000,52.03,53.32,51.41,51.85,9814703,511300544
SZ002594,2019-05-09T00:00:00.000000,51.90,52.25,50.67,51.11,7426390,380777312
SZ002594,2019-05-10T00:00:00.000000,51.86,52.32,49.70,52.26,9046503,467950656
SZ002594,2019-05-13T00:00:00.000000,52.20,52.20,50.50,51.02,6496077,331705664
SZ002594,2019-05-14T00:00:00.000000,50.45,51.00,50.10,50.19,6297478,318067072
SZ002594,2019-05-15T00:00:00.000000,50.61,51.33,50.33,51.29,6802685,346688288
SZ002594,2019-05-16T00:00:00.000000,51.25,51.89,51.20,51.47,5837700,300715968
SZ002594,2019-05-17T00:00:00.000000,51.30,51.45,50.00,50.22,6750482,340767744
SZ002594,2019-05-20T00:00:00.000000,50.40,50.42,48.50,49.00,7829597,383243520
SZ002594,2019-05-21T00:00:00.000000,49.16,49.61,48.70,49.40,5986063,295136960
SZ002594,2019-05-22T00:00:00.000000,49.49,49.51,48.60,48.93,5262337,257348048
SZ002594,2019-05-23T00:00:00.000000,49.30,49.48,47.47,47.59,10705719,514288096
SZ002594,2019-05-24T00:00:00.000000,47.71,49.69,47.00,48.61,9376616,451740384
SZ002594,2019-05-27T00:00:00.000000,48.30,48.99,47.30,48.81,7956686,383543232
SZ002594,2019-05-28T00:00:00.000000,48.81,50.50,48.71,50.50,12252548,610836928
SZ002594,2019-05-29T00:00:00.000000,49.51,49.95,49.27,49.60,5665872,281063744
SZ002594,2019-05-30T00:00:00.000000,49.50,49.50,48.25,48.37,5540362,269187296
SZ002594,2019-05-31T00:00:00.000000,48.64,48.93,47.87,48.25,5359067,259382624
SZ002594,2019-06-03T00:00:00.000000,48.71,49.16,48.04,48.79,5396170,261923872
SZ002594,2019-06-04T00:00:00.000000,48.44,48.60,47.70,48.51,4933099,237326288
SZ002594,2019-06-05T00:00:00.000000,48.98,49.35,48.60,48.90,6727146,329419968
SZ002594,2019-06-06T00:00:00.000000,49.69,50.12,49.00,49.37,10634788,527701760
SZ002594,2019-06-10T00:00:00.000000,51.00,51.91,50.66,50.90,13108181,671025792
SZ002594,2019-06-11T00:00:00.000000,50.57,51.69,50.15,51.55,11968634,611970752
SZ002594,2019-06-12T00:00:00.000000,51.56,51.56,50.56,50.75,9379099,476661984
SZ002594,2019-06-13T00:00:00.000000,50.70,50.70,49.89,50.22,6805893,341679840
SZ002594,2019-06-14T00:00:00.000000,50.30,50.49,49.30,49.35,6255308,311449184
SZ002594,2019-06-17T00:00:00.000000,49.49,49.93,49.00,49.10,5300507,261630784
SZ002594,2019-06-18T00:00:00.000000,49.11,49.60,48.97,49.20,5472368,269093632
SZ002594,2019-06-19T00:00:00.000000,50.12,50.35,49.46,49.60,9254967,461559424
SZ002594,2019-06-20T00:00:00.000000,49.60,50.49,49.08,50.29,12116866,604664128
SZ002594,2019-06-21T00:00:00.000000,50.20,50.68,50.00,50.55,10652486,537052480
SZ002594,2019-06-24T00:00:00.000000,50.55,50.88,50.21,50.76,6540116,331224640
SZ002594,2019-06-25T00:00:00.000000,50.50,50.68,49.70,49.90,7874219,393724896
SZ002594,2019-06-26T00:00:00.000000,49.56,50.60,49.41,50.03,5713927,286425568
SZ002594,2019-06-27T00:00:00.000000,50.20,50.86,50.06,50.54,8118108,410302464
SZ002594,2019-06-28T00:00:00.000000,50.55,50.83,50.23,50.72,5517097,278912032
SZ002594,2019-07-01T00:00:00.000000,51.60,52.13,51.08,51.91,11436363,591468288
SZ002594,2019-07-02T00:00:00.000000,51.91,54.40,51.55,53.18,15855634,845974016
SZ002594,2019-07-03T00:00:00.000000,53.18,54.20,52.77,53.40,11872344,636771008
SZ002594,2019-07-04T00:00:00.000000,53.42,54.11,52.82,53.24,8147145,435697728
SZ002594,2019-07-05T00:00:00.000000,53.24,53.77,52.18,53.26,8251329,437855968
SZ002594,2019-07-08T00:00:00.000000,53.27,53.29,51.26,52.32,9730846,509579136
SZ002594,2019-07-09T00:00:00.000000,52.19,55.05,52.07,54.89,18105310,978273344
SZ002594,2019-07-10T00:00:00.000000,54.60,54.60,53.51,53.90,11979195,645839744
SZ002594,2019-07-11T00:00:00.000000,53.92,54.15,52.89,53.25,9230370,493283904
SZ002594,2019-07-12T00:00:00.000000,53.30,54.78,53.20,54.26,10375030,562711488
SZ002594,2019-07-15T00:00:00.000000,54.28,55.88,53.62,55.35,12220676,672943680
SZ002594,2019-07-16T00:00:00.000000,55.14,55.25,54.60,54.78,5394609,295764352
SZ002594,2019-07-17T00:00:00.000000,54.79,55.20,54.40,54.65,6212871,340228576
SZ002594,2019-07-18T00:00:00.000000,54.37,54.37,53.06,53.45,8958440,478991328
SZ002594,2019-07-19T00:00:00.000000,53.61,54.23,53.36,53.93,6007225,323902144
SZ002594,2019-07-22T00:00:00.000000,54.50,55.43,54.04,54.90,11534418,632700608
SZ002594,2019-07-23T00:00:00.000000,54.80,57.25,54.36,56.33,14107181,790276992
SZ002594,2019-07-24T00:00:00.000000,56.80,57.26,56.20,56.34,10612397,602258048
SZ002594,2019-07-25T00:00:00.000000,56.34,56.98,55.82,56.80,6902262,389643328
SZ002594,2019-07-26T00:00:00.000000,56.25,57.88,56.00,57.42,10588385,605449728
SZ002594,2019-07-29T00:00:00.000000,57.84,57.95,56.59,57.22,6343402,362394976
SZ002594,2019-07-30T00:00:00.000000,57.25,57.46,56.54,57.08,7548523,429968224
SZ002594,2019-07-31T00:00:00.000000,56.80,56.80,55.48,55.95,8971983,502687424
SZ002594,2019-08-01T00:00:00.000000,55.70,56.28,55.18,55.73,8866960,493036928
SZ002594,2019-08-02T00:00:00.000000,54.06,55.03,53.85,54.39,8417992,458483264
SZ002594,2019-08-05T00:00:00.000000,54.20,54.47,52.21,52.38,10457532,555556928
SZ002594,2019-08-06T00:00:00.000000,51.41,51.98,50.45,51.37,10836219,554889920
SZ002594,2019-08-07T00:00:00.000000,51.65,51.90,50.57,50.80,7113098,363369312
SZ002594,2019-08-08T00:00:00.000000,51.13,51.31,50.50,50.86,7145616,363707712
SZ002594,2019-08-09T00:00:00.000000,51.30,51.96,50.86,50.99,8577344,440459424
SZ002594,2019-08-12T00:00:00.000000,50.88,51.20,49.80,51.20,9073899,458849760
SZ002594,2019-08-13T00:00:00.000000,50.51,50.69,49.40,49.50,13533320,674159680
SZ002594,2019-08-14T00:00:00.000000,50.20,50.50,49.76,50.29,9268729,465589312
SZ002594,2019-08-15T00:00:00.000000,49.45,50.37,49.04,50.11,6644666,330083360
SZ002594,2019-08-16T00:00:00.000000,50.30,51.55,50.12,51.07,9030127,461801376
SZ002594,2019-08-19T00:00:00.000000,52.00,52.19,51.20,52.10,10680625,553165952
